filename,emotion,category,rationale,emotion_encoded
josef-ma_orph-e-1958.jpg,disgust,MIN,"There is nothing disgusting about the luminous green door suggesting a portal to heaven. the green color serenity, calmness and color of the design dreamy, gauzy, tranquil fields of pastel green. Lush and tranquil A beautiful green door, symbolizing something mysterious but not disgusting. art looks like normal painting There is something mystical about the green entry. The colors are tranquil and cool looks like illumination light so soothing, light and texture, so nice, like drifting into a dream The green rectangle looks like a mystical doorway, attractive, nothing to fear.",1
josef-ma_orph-e-1958.jpg,disgust,MAX,the black and green combination make people feel unrestful LOW DENSITY COLOR something behind a screen,1
josef-ma_orph-e-1958.jpg,happiness,MIN,"LOW FADE COLOR The mood is dark and somber LOW FADE COLOR dull design without bright or attractive color dullness, color and design Very common and not attractive The shimmering green feels like a divine encounter or ghostly visit. greenish color in this art make me less happy looks like fading illumination LOW FADE COLOR Hazy view of a door that is not very inviting. greenish color in this art make me less sad LOW FADE COLOR looks scary and ominous LOW FADE COLOR",3
josef-ma_orph-e-1958.jpg,happiness,MAX,The green door leads to heaven and happiness. The light green doorway looks like the light at the end when someone dies and goes to heaven. Relaxing and mystical appearance are rather happy,3
julius-evola_astrazione-1921.jpg,disgust,MIN,like rays of sunlight shining on whimsical shapes almost playful in style do not like the colorstho I think the green squiggle is an attempt at humor. relatively smooth color transitions and regular shapes and strokes,1
julius-evola_astrazione-1921.jpg,disgust,MAX,"The zigzag and squiggle designs both seem disgusted with their situation, as they are struggling to break free. dreamlike art design feel very dark stimulating design art The squiggle and zigzag seem to be not happy to be in this image. The black images look like people crying.",1
julius-evola_astrazione-1921.jpg,happiness,MIN,"it seems a little hellish dull picture without bright or attractive color LOW FADE COLOR dull picture without bright or attractive color chaotic, ruined, dull dull picture without bright or attractive color",3
julius-evola_astrazione-1921.jpg,happiness,MAX,sunlight on mountains The gradients of light yellow look like sunrise at the start of a new day. LIKE A MODERN ART The squiggly and zigzag shapes look like confetti at a fun parade. colourful and interesting shapes LIKE A MODERN ART,3
horia-damian_golden-constellation-1962.jpg,disgust,MIN,ambivalent metalic colors and shapes gold ingots gaining value in a safe for retirement Looks like a beautiful gold plate for a queen. gold like the sun the bubbles are the enchanting moments when turtle eggs hatch along the shore,1
horia-damian_golden-constellation-1962.jpg,disgust,MAX,"feel very bad looks like acnes and pimples color and texture the color and texture Reminds me of an electron microscope image of HIV viruses. The color is commonly associated with disgust and the small shapes on it resemble any of a number of disgusting things (like snot or ooze). feel very bad UNLIKABLE GOLD SPLITS feel very bad THE GOLDEN SPLITS NOT LIKEABLE The color is bilious, and the bubbly shapes look like pustules It looks like mold or something gross. waste of pretty things The coloring is unsettling and resembles toxic waste The shapes look like moving bugs",1
horia-damian_golden-constellation-1962.jpg,fear,MIN,"Looks like a gold foil ceiling, nothing to fear. wealth money golden gilded palette, embossed shapes",2
horia-damian_golden-constellation-1962.jpg,fear,MAX,The little objects are scary like maybe germs. Looks like an electron microscope photo of deadly microbes. The pattern reminds me of melted bullets. feel very bad The blobs look like HIV viruses found in an elecron microscopic image. the blobs are frightening,2
norman-bluhm_green-frost-1957.jpg,disgust,MIN,"the blue is calming The color scheme is pleasant and reminds me of a peacock very dull colors, no hard lines or shapes",1
norman-bluhm_green-frost-1957.jpg,disgust,MAX,"darkness,design and appearance ROUGH STOKES AND COLOR ROUGH STOKES AND COLOR colorful art design mood looks like dull darkness,design and appearance dark and blurred merge of black color disgust me most",1
norman-bluhm_green-frost-1957.jpg,sadness,MIN,looks like beach waves dull color composition makes it less fearful,4
norman-bluhm_green-frost-1957.jpg,sadness,MAX,"feel very dark darkness,design and appearance BLACK  AND DARK SHADOW BLACK  AND DARK SHADOW feel very dark blue and black make me sad BLACK  AND DARK SHADOW The extra dark paint looks like someone is closing their eyes. feeling alone on dark Darkness is hanging over this scene like a shroud. BLACK  AND DARK SHADOW feel very dark ROUGH STOKES AND COLOR",4
victor-hugo_abstract-composition.jpg,disgust,MIN,neutral art design,1
victor-hugo_abstract-composition.jpg,disgust,MAX,"All those brown shapes remind me of excrement. Looks like a spilled mess It looks like dried blood. Image 3 evokes disgust the most intensely. The color most strongly suggests blood or some kind of grease and it's splattered in a way that makes me think of it being all over a floor or surface, which is disgusting. brown splotches on white background paint little collapse It looks like someone made a mess on a piece of apepr its not a art Looks like a load of poop! The color and style evokes spilled blood very closely, which is disgusting it is dark and looks angry The color and strokes look violent and the color resembles blood Looks like dried and stained blood. The browns look like old coffee stains. The brown smears have been applied in a sloppy fashion and resemble poop. it looks like someone being stabbed",1
victor-hugo_abstract-composition.jpg,happiness,MIN,"Reminds me of poop stains. It created less impact of HAPPINESS It looks like armies of coffee stains waging war appearance,design and color brown water paint splatter LOW FADE COLOR The brown blobs look like muddy stains. LOW FADE COLOR reminds of a spill This picture looks like an old dried up spill. dark and boring colors dark and messy Very somber and sad This piece seems like it is portraying anger or frustration more than happiness",3
victor-hugo_abstract-composition.jpg,happiness,MAX,paint little collapse,3
agnes-martin_untitled-1959.jpg,disgust,MIN,"Seems organized, neat and clean reminds me of an old door.soft and simple This is a balanced, restrained and symmetrical image suggesting harmony. looks like air vent Classical type picture, restrained, civilized. Simple design of a few light squares. plain white with embossed white rectangles evokes no emotion at all! trying to communicate The four bars look nice and harmonious to me. LIKE A SWITCH BOARD DIAGRAM",1
agnes-martin_untitled-1959.jpg,disgust,MAX,The dark brown evokes anger and disgust. The white looks like a cheap factory wall paint. the grays are like the bleak cement walls while being beaten in prison,1
agnes-martin_untitled-1959.jpg,sadness,MIN,"LIKE A SWITCH BOARD DIAGRAM it's white with objects The 4th one just reminds me of separatism, conformity, and fascism--it's like, everyone line up and fit in, follow the rules, etc. There's no individuality or freedom, and that's sad. Nothing sad about four balanced and equal bars. regular shapes and big dull background LIKE A SWITCH BOARD DIAGRAM white and pattern all white, kind of industrial looking with the rectangles, very boring LIKE A SWITCH BOARD DIAGRAM The shapes and coloring are dull and don't evoke any feeling LIKE A SWITCH BOARD DIAGRAM nothing to make someone sad white, even, calm",4
agnes-martin_untitled-1959.jpg,sadness,MAX,dull color and lack of design dull color and lack of design,4
sam-francis_untitled-yellow-1961.jpg,disgust,MIN,"brightness,color and design looks like new life and hopeful happy yellow oranges The bright yellow objects resemble tasty pineapple chunks. A sunny, cheerful picture Happy color with flower like shapes resembles yellow flowers Looks like flowers SMOOTH YELLOW BACK",1
sam-francis_untitled-yellow-1961.jpg,disgust,MAX,bleeding flowers cut by evil the yellow splotches The yellow coloring looks like stains and are unpleasant Reminds me of rotting fruit. The yellow blobs look like crusty snot or dried urine.,1
sam-francis_untitled-yellow-1961.jpg,happiness,MIN,The yellow blobs seem separated into two warring camps. The yellow and orange paint contrast each other too much. light color with simple design bright color so better feel,3
sam-francis_untitled-yellow-1961.jpg,happiness,MAX,"The colors are bright and vibrant LIKE A MODERN ART brightness and attractive color Looks like swirling oranges on a canvas. LIKE A MODERN ART Happiness of pic LIKE A MODERN ART The colors are bright and the image seems joyful LIKE A MODERN ART brightness,color and design bright and light",3
theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,disgust,MIN,"clean, non murky colors, the other paintings have smears that are disgusting",1
theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,disgust,MAX,"It is so dark. darkness,design and appearance darkness,design and appearance The two lines running across the canvas can suggest a mind that is disgusted. darkness,design and appearance darkness,design and appearance darkness,design and appearance",1
theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,fear,MIN,"Reminds me of a 70's disco at night because of the black and purple, and I see the blue and orange lines as sound waves from the music. That's my gut reaction, I don't know why, but it's not scary. just because it is almost a solid black/dark like nothingness LIKE A BACKGROUND",2
